Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
181.16	37.18	1.39	8900.55	33461.07	100.97	1.36	1.31	76.35	1.43	2299.19	2229.61	2250.13	2204.46	59.86	72.44	1861.05	125.35	445.06	446.13	5.4	14.2	26.6	53.8
181.15	39.42	1.39	8882.56	33411.96	100.98	1.36	1.32	76.35	1.43	2304.7	2232.02	2251.8	2201.13	59.86	70.14	1836.36	129.7	428.72	429.33	5.4	14.2	26.6	53.8
181.14	38.09	1.39	8897.98	33088.27	101	1.36	1.34	76.36	1.42	2299.86	2229.58	2256.74	2191.43	59.6	75.8	1863.69	115.99	414.43	405.45	5.4	14.2	26.6	53.8
181.13	39.83	1.39	8841.44	32954.34	101	1.36	1.35	76.36	1.43	2299.86	2227.17	2253.41	2188.33	59.75	76.06	1868.98	115.86	395.28	395.66	5.4	14.2	26.6	53.8
181.12	39.91	1.39	8838.01	32800.31	101.04	1.36	1.36	76.35	1.42	2294.6	2227.17	2251.75	2182.1	59.75	73.5	1838.13	119.49	374.03	368.37	5.4	14.2	26.6	53.8
181.11	41.24	1.39	8802.03	32762.36	101.04	1.36	1.37	76.33	1.42	2294.6	2234.4	2248.42	2169.25	59.75	69.61	1831.07	130.82	349.16	337.33	5.4	14.2	26.6	53.8
181.1	40.49	1.39	8818.31	32757.9	101.02	1.36	1.37	76.3	1.42	2278.43	2229.61	2246.75	2162.73	59.67	76.68	1823.14	109.48	320.06	314.65	5.4	14.2	26.6	53.8
181.09	36.35	1.39	8832.01	33052.56	100.95	1.36	1.35	76.27	1.42	2278.43	2232.04	2248.42	2156.5	59.6	84.99	1852.23	94.86	292.71	285.72	5.4	14.2	26.6	53.8
181.08	36.52	1.39	8804.6	33353.93	100.96	1.37	1.32	76.24	1.42	2268.03	2229.66	2251.75	2156.5	59.33	85.16	1835.48	93.19	268.28	252.08	5.4	14.2	26.6	53.8
181.07	39.42	1.39	8799.46	33418.66	100.92	1.37	1.32	76.23	1.42	2273.29	2229.66	2256.77	2147.47	59.26	86.58	1806.39	88.55	243.28	225.59	5.4	14.2	26.6	53.8
181.06	38.75	1.39	8755.77	33360.62	101.03	1.37	1.32	76.2	1.4	2262.89	2229.66	2258.43	2135.35	59.09	90.64	1804.63	82.41	229.4	210.47	5.4	14.2	26.6	53.8
181.05	38.84	1.39	8727.49	33396.34	101.01	1.37	1.32	76.22	1.39	2262.89	2229.66	2260.1	2119.86	58.98	90.46	1838.13	85	220.12	195.19	5.4	14.2	26.6	53.8
181.04	40.16	1.39	8735.2	33521.35	101.04	1.37	1.31	76.25	1.39	2257.63	2227.22	2263.48	2119.25	58.91	90.2	1865.46	87.35	217.99	185.26	5.4	14.2	26.6	53.8
181.03	38.84	1.39	8722.35	33427.59	101.07	1.37	1.32	76.23	1.38	2262.77	2232.02	2266.86	2125.49	58.83	84.37	1861.05	96.71	213.81	178.97	5.4	14.2	26.6	53.8
181.02	40.99	1.39	8737.77	33505.72	101.09	1.37	1.31	76.22	1.38	2257.51	2234.45	2266.86	2134.51	58.79	89.23	1874.27	89.49	213.4	178.97	5.4	14.2	26.6	53.8
181.01	42.31	1.39	8682.09	33490.09	101	1.37	1.31	76.19	1.36	2257.51	2234.45	2273.61	2134.51	58.81	84.01	1884.85	99.4	218.4	176.61	5.4	14.2	26.6	53.8
181	42.48	1.39	8754.05	33820.48	101.06	1.37	1.28	76.15	1.36	2257.51	2249.15	2271.94	2143.67	58.96	83.93	1897.19	100.64	225.82	181.03	5.4	14.2	26.6	53.8
180.99	42.89	1.39	8755.77	33650.82	101.02	1.37	1.3	76.1	1.36	2252.36	2251.58	2273.65	2135.26	58.88	73.06	1869.86	124.5	238.58	187.13	5.4	14.2	26.6	53.8
180.98	41.65	1.4	8656.39	33862.89	100.94	1.38	1.28	76	1.36	2247.22	2261.49	2268.6	2119.99	59.03	71.56	1879.56	130.49	260.66	202.66	5.4	14.2	26.6	53.8
180.97	44.63	1.4	8598.13	33780.29	100.97	1.38	1.29	75.88	1.34	2252.48	2256.64	2268.6	2135.93	59	70.14	1853.11	131.88	277.11	216.21	5.4	14.2	26.6	53.8
180.96	45.87	1.4	8527.02	33793.69	101	1.38	1.29	75.76	1.34	2268.27	2256.64	2268.6	2154.38	59.03	66.26	1863.69	148.36	297.76	233.94	5.4	14.2	26.6	53.8
180.95	46.54	1.4	8482.47	33568.22	100.97	1.38	1.3	75.64	1.35	2268.27	2246.74	2268.6	2167.23	58.92	66.08	1886.61	152.7	318.31	250.91	5.4	14.2	26.6	53.8
180.94	44.88	1.41	8393.37	33987.89	101.03	1.39	1.27	75.42	1.35	2278.68	2246.01	2266.89	2185.68	59	67.41	1845.18	140.88	332.32	270.5	5.4	14.2	26.6	53.8
180.93	44.96	1.41	8301.7	33737.88	101.02	1.39	1.29	75.16	1.36	2278.68	2238.54	2273.65	2204.13	58.73	75.09	1828.43	114.05	354.09	289.96	5.4	14.2	26.6	53.8
180.92	42.15	1.41	8246.01	33483.39	100.99	1.39	1.31	74.95	1.37	2273.42	2243.38	2275.35	2217.76	58.73	84.46	1816.97	92.92	371.51	302.89	5.4	14.2	26.6	53.8
180.91	41.4	1.42	8242.58	33579.38	101.03	1.4	1.3	74.78	1.37	2257.63	2236.15	2273.64	2227.61	58.58	83.13	1820.49	95.59	386.12	313.67	5.4	14.2	26.6	53.8
180.9	40.08	1.42	8175.76	33472.23	101.05	1.4	1.31	74.65	1.39	2268.27	2241.05	2282.12	2230.94	58.36	93.56	1798.45	78.19	404.75	335.81	5.4	14.2	26.6	53.8
180.89	38.59	1.42	8048.96	32985.59	100.99	1.4	1.35	74.56	1.39	2268.27	2236.94	2280.42	2254.63	58.21	90.82	1808.15	82.41	422.15	348.31	5.4	14.2	26.6	53.8
180.88	40.58	1.42	7975.28	32800.3	101.05	1.4	1.36	74.49	1.4	2284.06	2244.41	2280.42	2278.32	58.32	94.62	1797.57	76.84	432.72	357.8	5.4	14.2	26.6	53.8
180.87	39.83	1.42	8006.98	32896.29	101.08	1.4	1.36	74.45	1.41	2300.23	2249.36	2275.37	2278.32	58.25	90.38	1773.77	80.65	448.9	372.2	5.4	14.2	26.6	53.8
180.86	40.41	1.42	8050.68	32652.97	101	1.41	1.38	74.42	1.44	2321.53	2261.54	2273.68	2288.62	58.4	99.39	1797.57	71.52	467.1	391.83	5.4	14.2	26.6	53.8
180.85	41.32	1.42	8076.38	32425.28	100.95	1.41	1.39	74.37	1.46	2321.53	2269.09	2266.87	2295.43	58.51	105.75	1787.88	64.99	478.88	401.41	5.4	14.2	26.6	53.8
180.84	40.58	1.42	8109.79	32255.62	100.99	1.41	1.41	74.36	1.47	2338.08	2283.94	2264.51	2284.97	58.67	105.84	1791.4	65.1	504.13	414.41	5.4	14.2	26.6	53.8
180.83	39.91	1.42	8081.52	31822.55	101	1.41	1.44	74.41	1.49	2355.02	2294.3	2261.11	2288.57	58.56	111.31	1809.03	61.52	513.64	434.3	5.6	14	24.5	55.9
180.82	40.58	1.42	8085.8	31536.81	100.98	1.41	1.46	74.52	1.49	2355.02	2307.17	2266.16	2285.08	58.26	107.69	1814.32	64.67	524.63	456.02	5.6	14	24.5	55.9
180.81	37.68	1.42	8058.39	31012.22	100.98	1.41	1.5	74.58	1.49	2360.67	2320.03	2264.48	2295.87	58.11	103.54	1827.55	69.07	526.04	460.38	5.6	14	24.5	55.9
180.8	37.76	1.42	8044.68	30943.02	101.01	1.41	1.5	74.64	1.49	2366.18	2325.21	2269.57	2295.87	57.89	99.74	1817.85	72.32	521.95	461.19	5.6	14	24.5	55.9
180.79	35.69	1.42	8071.24	31021.15	101.09	1.41	1.5	74.67	1.49	2366.18	2327.78	2270.24	2306.33	57.8	97.27	1852.23	77.1	497.94	462.82	5.6	14	24.5	55.9
180.78	35.36	1.42	8070.38	31358.23	101.02	1.41	1.47	74.66	1.5	2354.75	2312.42	2277.1	2302.73	57.6	102.48	1842.53	70.92	496.53	454.98	5.6	14	24.5	55.9
180.77	35.94	1.42	8123.5	31425.2	101	1.41	1.47	74.68	1.49	2354.75	2307.19	2280.53	2302.73	57.79	100.09	1873.39	75.17	482.97	436.96	5.6	14	24.5	55.9
180.76	32.87	1.42	8079.81	31920.77	101.09	1.41	1.43	74.69	1.49	2354.75	2291.83	2289.07	2291.95	57.57	94.88	1909.54	83.77	477.9	427.74	5.6	14	24.5	55.9
180.75	33.54	1.42	8082.38	32088.19	101.09	1.41	1.42	74.73	1.47	2354.75	2289.23	2290.79	2285.13	57.64	91.26	1927.17	90.24	480.15	420.66	5.6	14	24.5	55.9
180.74	34.28	1.42	8094.37	32233.29	100.96	1.41	1.41	74.76	1.47	2354.75	2281.6	2301.09	2278.11	57.27	84.9	1959.79	104.19	491.22	427.03	5.6	14	24.5	55.9
180.73	34.45	1.42	8073.81	32226.6	100.99	1.4	1.41	74.76	1.45	2366.18	2299.62	2304.6	2267.65	57.31	82.16	1959.79	110.1	492.16	422.16	5.6	14	24.5	55.9
180.72	33.7	1.42	8107.22	32436.43	101.07	1.4	1.39	74.76	1.44	2366.18	2297.04	2313.4	2257.5	56.9	83.66	1937.75	104.77	524.66	442.04	5.6	14	24.5	55.9
180.71	34.78	1.42	8098.66	32181.95	101	1.41	1.41	74.72	1.43	2360.54	2315.06	2315.15	2247.2	56.79	82.87	1946.56	107.27	549.94	467.65	5.6	14	24.5	55.9
180.7	35.94	1.42	8142.35	32257.85	100.94	1.41	1.41	74.7	1.42	2355.02	2315.06	2322.17	2250.58	56.6	85.69	1969.48	103.43	596.68	495.23	5.6	14	24.5	55.9
180.69	38.59	1.42	8102.94	32411.88	101.07	1.4	1.39	74.66	1.4	2343.86	2325.3	2322.17	2243.77	56.6	85.87	1932.46	99.91	661.48	542.93	5.6	14	24.5	55.9
180.68	41.57	1.42	8090.94	32715.47	101.11	1.4	1.37	74.61	1.4	2321.53	2309.77	2315.2	2240.39	56.71	90.64	1933.34	91.67	753.58	608.36	5.6	14	24.5	55.9
180.67	41.82	1.42	8100.37	32925.31	101.05	1.4	1.35	74.57	1.39	2316.02	2312.34	2309.88	2233.87	56.9	89.58	1906.89	91.38	832.58	666.74	5.6	14	24.5	55.9
180.66	42.48	1.42	8072.1	33536.96	101.03	1.4	1.31	74.49	1.4	2310.5	2304.45	2302.97	2224.02	57.12	92.5	1924.52	88.17	937.49	748.28	5.6	14	24.5	55.9
180.65	42.48	1.42	8096.94	33679.83	101.11	1.4	1.3	74.44	1.39	2310.5	2301.87	2299.43	2214.03	57.05	97.88	1902.48	79.48	1035.88	850.58	5.6	14	24.5	55.9
180.64	43.39	1.42	8101.23	33811.54	101.04	1.4	1.29	74.36	1.39	2304.58	2299.27	2295.95	2204.18	57.09	98.06	1880.44	77.9	1105.69	918.33	5.6	14	24.5	55.9
180.63	43.97	1.42	8137.21	33545.89	101	1.4	1.31	74.34	1.38	2309.97	2309.51	2308.28	2197.57	56.67	103.8	1868.98	71.06	1164.18	1021.88	5.6	14	24.5	55.9
180.62	44.72	1.42	8140.63	33635.18	100.97	1.4	1.3	74.37	1.37	2315.48	2299.38	2310.04	2210.8	56.71	111.67	1867.22	64	1249.3	1095.77	5.6	14	24.5	55.9
180.61	46.29	1.42	8126.07	33217.74	101.01	1.4	1.33	74.46	1.37	2326.64	2294.27	2320.49	2227.46	56.45	112.02	1889.26	64.77	1308.31	1165.6	5.6	14	24.5	55.9
180.6	48.94	1.42	8171.48	33378.47	101.05	1.4	1.32	74.58	1.38	2332.16	2296.84	2318.74	2234.07	56.56	109.28	1872.51	66.23	1351.02	1207.4	5.6	14	24.5	55.9
180.59	49.52	1.42	8206.6	33213.28	100.93	1.39	1.33	74.71	1.38	2343.59	2294.27	2323.98	2234.07	56.52	107.96	1824.9	64.98	1392.37	1251.34	5.6	14	24.5	55.9
180.58	52.75	1.41	8295.7	33579.38	100.87	1.39	1.3	74.87	1.39	2349.1	2291.66	2311.65	2240.68	56.94	109.55	1852.23	65	1440.83	1282.53	5.6	14	24.5	55.9
180.57	55.4	1.41	8385.66	33449.91	100.88	1.39	1.31	75.01	1.4	2349.1	2294.15	2309.89	2237.3	56.82	104.86	1823.14	67.6	1444.84	1313.67	5.6	14	24.5	55.9
180.56	54.82	1.41	8523.59	33592.77	100.9	1.38	1.3	75.22	1.4	2349.1	2299.27	2304.61	2230.49	56.97	105.04	1867.22	69.77	1450.17	1349.01	5.6	14	24.5	55.9
180.55	57.8	1.41	8578.42	33344.99	100.85	1.38	1.32	75.45	1.4	2338.2	2294.15	2304.61	2237.3	56.94	103.8	1841.65	69.58	1444.94	1351.36	5.6	14	24.5	55.9
180.54	57.05	1.4	8598.99	33273.55	100.94	1.38	1.33	75.7	1.4	2338.2	2289.09	2299.36	2247.15	57.01	107.78	1846.06	66.19	1442.39	1378.61	5.6	14	24.5	55.9
180.53	56.97	1.4	8651.25	33175.33	101.03	1.37	1.34	75.95	1.4	2327.3	2286.52	2304.57	2253.97	56.82	104.86	1840.77	68.53	1414.57	1334.8	5.6	14	24.5	55.9
180.52	56.23	1.39	8667.52	32929.77	101.02	1.37	1.35	76.15	1.4	2327.3	2291.58	2297.66	2253.97	57.12	103.36	1866.34	71.35	1380.4	1323.99	5.6	14	24.5	55.9
180.51	57.72	1.39	8774.62	32992.28	100.98	1.37	1.35	76.32	1.4	2305.5	2286.46	2295.92	2257.35	57.16	98.33	1853.11	75.94	1346.22	1288.65	5.6	14	24.5	55.9
180.5	56.72	1.39	8801.17	32981.12	100.99	1.37	1.35	76.4	1.41	2316.4	2286.46	2294.19	2250.53	57.27	95.59	1882.21	81.05	1290.36	1250.45	5.6	14	24.5	55.9
180.49	58.88	1.39	8857.72	33077.11	100.97	1.37	1.34	76.43	1.41	2310.88	2286.46	2292.46	2250.53	57.42	98.33	1880.44	77.59	1245.11	1200.72	5.6	14	24.5	55.9
180.48	56.97	1.39	8856	32882.9	100.97	1.37	1.36	76.49	1.4	2321.78	2283.92	2288.98	2243.72	57.54	97.18	1912.18	80.96	1195.89	1169.39	5.6	14	24.5	55.9
180.47	58.46	1.39	8818.31	33119.52	101.06	1.37	1.34	76.5	1.39	2316.27	2278.85	2285.6	2250.53	57.57	100.09	1933.34	78.75	1138.15	1119.69	5.6	14	24.5	55.9
180.46	59.79	1.39	8807.17	33184.26	101.03	1.37	1.34	76.49	1.39	2326.92	2281.4	2280.48	2240.54	57.72	96.21	1977.42	86.52	1063.63	1040.64	5.6	14	24.5	55.9
180.45	58.54	1.39	8734.35	33356.15	100.99	1.37	1.32	76.41	1.4	2321.4	2281.4	2273.67	2233.92	57.95	91.97	1994.17	94.09	1011.5	987.2	5.6	14	24.5	55.9
180.44	57.05	1.39	8694.94	33371.78	101.03	1.37	1.32	76.35	1.39	2326.92	2283.92	2265.25	2244.22	58.14	89.05	2010.92	100.47	944.34	921.51	5.6	14	24.5	55.9
180.43	56.06	1.39	8748.91	33561.52	100.99	1.37	1.31	76.25	1.39	2326.92	2286.46	2260.12	2251.04	58.17	90.38	1999.46	97.18	894.06	868.32	5.6	14	24.5	55.9
180.42	58.46	1.39	8719.78	33490.09	100.98	1.37	1.31	76.14	1.39	2338.08	2288.98	2263.5	2251.04	58.14	94.53	2023.26	92.17	856.57	819.44	5.6	14	24.5	55.9
180.41	57.63	1.4	8634.11	33487.86	101.01	1.37	1.31	76.04	1.4	2332.69	2291.55	2263.5	2264.47	58.21	94.44	1978.3	89.1	828.54	779.16	5.6	14	24.5	55.9
180.4	59.79	1.4	8588.7	33336.05	101.1	1.37	1.32	75.93	1.39	2327.3	2291.55	2266.88	2277.9	58.06	95.41	2012.68	90.08	826.94	761.93	5.6	14	24.5	55.9
180.39	59.95	1.4	8642.68	33132.91	101.06	1.37	1.34	75.83	1.4	2321.79	2286.55	2268.54	2267.59	58.1	92.32	1994.17	93.52	821.06	753.69	5.6	14	24.5	55.9
180.38	61.61	1.4	8607.55	33132.92	101.06	1.38	1.34	75.77	1.39	2316.28	2281.48	2270.23	2260.78	58.1	93.03	2028.55	94.94	813.21	736.52	5.6	14	24.5	55.9
180.37	60.37	1.4	8594.7	33115.06	101.03	1.38	1.34	75.66	1.4	2305.12	2276.48	2265.18	2260.78	58.32	90.02	2018.85	99.34	810.97	723.41	5.6	14	24.5	55.9
180.36	59.54	1.4	8598.98	33123.99	101.02	1.38	1.34	75.58	1.4	2305.12	2263.89	2263.5	2260.78	58.4	95.94	2015.33	89.49	818.3	742.97	5.6	14	24.5	55.9
180.35	61.53	1.4	8586.99	33295.88	100.94	1.38	1.33	75.57	1.41	2310.5	2263.89	2260.12	2266.38	58.47	99.39	2015.33	84.74	813.61	752.06	5.6	14	24.5	55.9
180.34	60.61	1.4	8537.3	33470.01	100.99	1.38	1.31	75.57	1.4	2299.85	2268.9	2263.48	2280.22	58.43	100.62	1977.42	80.8	826.39	732.23	5.6	14	24.5	55.9
180.33	62.68	1.4	8566.43	33344.99	100.98	1.38	1.32	75.56	1.4	2294.47	2271.41	2261.78	2294.06	58.62	100.53	2009.16	82.88	808.96	753.82	5.6	14	24.5	55.9
180.32	63.84	1.4	8518.45	33418.66	100.98	1.38	1.32	75.57	1.4	2294.47	2273.9	2266.83	2308.33	58.43	100.18	2057.64	86.42	798.93	752.51	5.6	14	24.5	55.9
180.31	67.65	1.4	8537.3	33436.52	101.06	1.38	1.32	75.62	1.4	2299.85	2278.85	2270.21	2308.33	58.36	99.92	2058.52	86.83	794.5	731.08	5.6	14	24.5	55.9
180.3	67.65	1.4	8614.4	33315.97	101.05	1.38	1.32	75.67	1.4	2289.21	2268.95	2273.59	2302.73	58.32	103.63	2071.75	82.93	781.9	728.22	5.6	14	24.5	55.9
180.29	71.21	1.4	8598.98	33282.48	100.99	1.38	1.33	75.76	1.39	2289.21	2266.44	2271.91	2299.19	58.25	110.34	2085.85	76.27	761.37	712.01	5.6	14	24.5	55.9
180.28	70.05	1.4	8635.82	33351.68	101.04	1.37	1.32	75.85	1.39	2283.94	2258.97	2273.6	2295.65	58.21	108.93	2076.16	77.21	757.31	687.21	5.6	14	24.5	55.9
180.27	71.21	1.4	8649.53	33420.88	101	1.37	1.32	75.92	1.39	2268.15	2254.02	2271.91	2271.23	58.21	108.84	2061.17	76.48	758.7	685.91	5.6	14	24.5	55.9
180.26	70.63	1.4	8687.23	33472.23	100.92	1.37	1.31	76.01	1.39	2242.42	2249.06	2268.53	2271.23	58.32	108.84	2102.6	78.76	731.46	674.04	5.6	14	24.5	55.9
180.25	74.77	1.39	8712.93	33394.09	100.94	1.37	1.32	76.08	1.39	2232.25	2258.21	2266.83	2271.23	58.47	99.74	2108.78	90.4	723.81	662.47	5.6	14	24.5	55.9
180.24	79.08	1.39	8740.34	33481.16	101.02	1.37	1.31	76.12	1.39	2217.17	2258.21	2273.64	2264.32	58.4	99.65	2123.76	91.54	718.42	660.79	5.6	14	24.5	55.9
180.23	81.56	1.39	8760.05	33469.99	100.95	1.37	1.31	76.19	1.4	2207	2265.68	2273.64	2250.68	58.46	102.3	2128.17	88.15	728.08	662.06	5.6	14	24.5	55.9
180.22	81.98	1.39	8717.21	33356.15	100.98	1.37	1.32	76.21	1.39	2207	2275.69	2273.64	2264.32	58.58	106.37	2100.84	81.42	709.7	660.13	5.6	14	24.5	55.9
180.21	82.81	1.39	8714.64	33184.26	101.06	1.37	1.34	76.23	1.4	2216.94	2283.16	2277.02	2267.8	58.49	102.57	2072.63	84.29	710.91	657.89	5.6	14	24.5	55.9
180.2	84.3	1.39	8696.65	33190.96	101.04	1.37	1.33	76.23	1.4	2227.11	2278.91	2275.34	2254.37	58.64	105.39	2069.98	80.74	697.36	629.22	5.6	14	24.5	55.9
180.19	85.54	1.39	8734.35	33177.56	101.02	1.37	1.34	76.22	1.4	2232.02	2278.91	2270.21	2250.99	58.75	102.65	2092.02	85.39	669.92	629.22	5.6	14	24.5	55.9
180.18	83.39	1.39	8755.76	32967.73	101.1	1.37	1.35	76.18	1.4	2242.19	2278.91	2266.83	2247.71	58.94	93.47	2045.3	95.47	643.89	596.72	5.6	14	24.5	55.9
180.17	82.48	1.39	8694.94	33081.57	101.11	1.37	1.34	76.13	1.4	2237.17	2268.9	2266.83	2237.41	58.91	104.6	2085.85	82.61	628.82	563.25	5.6	14	24.5	55.9
180.16	80.57	1.39	8693.22	33081.57	101	1.37	1.34	76.13	1.41	2227.23	2268.9	2263.45	2223.78	59.03	103.45	2090.26	84.28	617.18	555.71	5.6	14	24.5	55.9
180.15	78.67	1.39	8688.08	33295.88	101.05	1.37	1.33	76.13	1.4	2217.06	2266.44	2267.85	2223.78	58.86	104.95	2051.47	80.16	607.13	542.94	5.6	14	24.5	55.9
180.14	77.34	1.39	8700.08	33211.05	101.01	1.37	1.33	76.17	1.4	2222.08	2268.95	2269.55	2210.74	58.97	103.63	2032.96	80.6	601.38	542.94	5.6	14	24.5	55.9
180.13	76.68	1.39	8679.52	33327.13	100.98	1.37	1.32	76.17	1.4	2211.91	2259.05	2276.36	2210.74	58.75	105.48	2007.39	77.03	606.21	540.05	5.6	14	24.5	55.9
180.12	74.61	1.39	8666.67	33329.36	101.01	1.37	1.32	76.16	1.39	2222.08	2266.52	2279.76	2204.13	58.71	102.83	2019.73	80.74	608.41	541.02	5.6	14	24.5	55.9
180.11	72.21	1.39	8745.48	33456.61	101.05	1.37	1.31	76.19	1.39	2227	2256.61	2284.85	2204.13	58.49	109.19	2030.31	74.45	634.84	543.66	5.6	14	24.5	55.9
180.1	70.63	1.39	8750.62	33322.67	101.02	1.37	1.32	76.23	1.38	2237.17	2259.08	2282.13	2194.57	58.51	112.11	2036.48	71.97	643.06	566.78	5.6	14	24.5	55.9
180.09	68.56	1.39	8783.18	33376.24	101.04	1.37	1.32	76.26	1.39	2242.31	2256.56	2283.84	2200.99	58.32	109.46	2055.88	75.56	681.64	577.22	5.6	14	24.5	55.9
180.08	65.58	1.39	8726.64	33632.96	101	1.37	1.3	76.29	1.38	2257.74	2261.46	2280.41	2197.75	58.36	115.02	2043.54	69.71	712.38	606.98	5.6	14	24.5	55.9
180.07	65.17	1.39	8718.93	33470	100.91	1.37	1.31	76.29	1.38	2263	2258.94	2277.01	2201.04	58.51	120.41	2060.29	66.09	756.75	632.02	5.6	14	24.5	55.9
180.06	63.93	1.39	8747.2	33362.85	100.89	1.37	1.32	76.31	1.39	2278.43	2263.84	2278.73	2191.33	58.43	113.26	1994.17	68.83	761.57	678.34	5.6	14	24.5	55.9
180.05	60.03	1.39	8761.76	33597.24	100.95	1.37	1.3	76.28	1.39	2273.29	2263.84	2277.04	2207.51	58.55	112.02	1995.05	69.96	795.67	698.63	5.6	14	24.5	55.9
180.04	54.32	1.39	8793.46	33485.62	101	1.37	1.31	76.24	1.39	2283.94	2258.89	2278.77	2201.09	58.55	114.58	2010.92	68.51	815.42	708.67	5.6	14	24.5	55.9
180.03	52	1.39	8766.9	33150.77	101.03	1.37	1.34	76.18	1.4	2278.68	2256.42	2275.39	2207.6	58.73	119.79	2023.26	64.9	820.02	733.4	5.6	14	24.5	55.9
180.02	52.09	1.39	8720.64	33280.25	101.03	1.37	1.33	76.15	1.39	2273.42	2246.63	2278.79	2204.32	58.51	111.93	2013.56	70.97	807.6	750.1	5.6	14	24.5	55.9
180.01	51.17	1.39	8725.78	33333.82	101.07	1.37	1.32	76.15	1.39	2273.42	2249.12	2271.98	2214.02	58.81	118.82	2025.02	65.72	831.72	737.88	5.6	14	24.5	55.9
180	50.26	1.39	8684.66	32972.19	101.04	1.37	1.35	76.14	1.4	2289.21	2241.81	2275.36	2220.84	58.55	110.96	2022.38	72.32	817.83	743.28	5.6	14	24.5	55.9
179.99	50.18	1.39	8694.94	33253.46	100.96	1.37	1.33	76.11	1.4	2278.56	2244.27	2271.93	2230.54	58.62	105.66	1967.72	74.62	813.98	753.39	5.6	14	24.5	55.9
179.98	47.28	1.39	8670.95	33541.43	100.98	1.37	1.31	76.07	1.39	2283.82	2239.43	2277.02	2230.54	58.32	103.01	1948.33	76.34	813.98	735.57	5.6	14	24.5	55.9
179.97	51.84	1.4	8725.78	33534.73	101.07	1.37	1.31	76.04	1.41	2294.47	2251.74	2275.31	2230.54	58.55	93.73	1950.09	88.16	801.2	732.87	5.6	14	24.5	55.9
179.96	50.51	1.39	8781.47	33472.23	101.02	1.37	1.31	76.09	1.41	2294.47	2246.79	2282.12	2224.03	58.36	89.84	1958.9	94.92	773.62	715.33	5.6	14	24.5	55.9
179.95	50.51	1.39	8812.31	33686.53	100.97	1.37	1.3	76.14	1.41	2288.55	2261.65	2282.12	2207.36	58.43	87.19	1965.96	100.21	755.24	693.1	5.6	14	24.5	55.9
179.94	54.82	1.39	8822.59	33324.89	101.05	1.36	1.32	76.19	1.41	2293.81	2259.18	2282.12	2197.66	58.47	80.66	1935.1	111.19	715.4	666.47	5.6	14	24.5	55.9
179.93	55.48	1.39	8816.59	33159.7	101	1.36	1.34	76.26	1.41	2299.2	2271.5	2280.41	2191.14	58.58	78.01	1943.04	118.65	675.81	650.1	5.6	14	24.5	55.9
179.92	56.81	1.39	8818.31	33063.71	100.98	1.36	1.34	76.34	1.4	2288.55	2266.49	2277.03	2191.14	58.47	75.27	1917.47	123.47	668.29	616.06	5.6	14	24.5	55.9
179.91	59.46	1.39	8933.96	33177.56	100.98	1.36	1.34	76.39	1.4	2288.55	2273.96	2275.31	2181.72	58.55	84.9	1920.11	100.72	636.68	589.31	5.6	14	24.5	55.9
179.9	60.95	1.39	8933.96	33128.45	101.01	1.36	1.34	76.43	1.4	2289.08	2273.96	2271.93	2172.3	58.62	81.89	1897.19	104.81	622.16	579.21	5.8	15.6	26.2	52.4
179.89	61.19	1.39	8947.67	33411.96	101	1.36	1.32	76.44	1.41	2294.47	2278.91	2273.64	2175.48	58.4	89.93	1876.03	88.52	614.35	558.71	5.8	15.6	26.2	52.4
179.88	64.26	1.39	8981.08	33699.93	101	1.36	1.29	76.47	1.4	2283.82	2278.91	2271.94	2175.48	58.32	96.47	1903.36	81.29	593.09	535.59	5.8	15.6	26.2	52.4
179.87	62.77	1.39	8974.23	33798.15	101.02	1.36	1.29	76.52	1.4	2294.47	2283.92	2282.24	2175.48	58.14	94.97	1866.34	80.81	571.34	522.15	5.8	15.6	26.2	52.4
179.86	63.84	1.39	8939.96	33583.84	101.05	1.36	1.3	76.53	1.39	2299.85	2283.92	2280.53	2191.42	58.17	102.65	1852.23	71.28	556.74	518.8	5.8	15.6	26.2	52.4
179.85	64.92	1.39	8926.25	33677.6	101.06	1.36	1.3	76.52	1.38	2299.85	2278.85	2290.82	2204.08	57.87	101.15	1839.01	72.06	539.5	495.63	5.8	15.6	26.2	52.4
179.84	66.49	1.39	8929.68	33644.11	101.05	1.36	1.3	76.55	1.37	2299.85	2271.47	2289.11	2213.93	57.99	101.15	1831.07	71.61	522.95	486.03	5.8	15.6	26.2	52.4
179.83	70.63	1.39	8930.54	33536.96	101.05	1.36	1.31	76.6	1.36	2310.5	2268.95	2295.97	2210.74	57.84	106.63	1835.48	66.65	508.58	470.32	5.8	15.6	26.2	52.4
179.82	71.13	1.39	8933.96	33635.18	101.03	1.36	1.3	76.63	1.36	2305.11	2268.95	2290.77	2217.36	57.91	106.81	1811.68	65.29	486.66	456.56	5.8	15.6	26.2	52.4
179.81	70.55	1.39	8894.55	33954.4	101.02	1.36	1.27	76.66	1.35	2305.11	2263.94	2297.68	2220.69	57.57	108.4	1823.14	64.52	471.85	435.92	5.8	15.6	26.2	52.4
