Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
2.259450524	1.971136629	0.198657087	3.755272521	4.477620117	2.004450353	0.195899652	0.195899652	1.810030786	0.206825876	3.402070423	3.404869621	3.393225873	3.408063497	1.708845638	2.048597158	3.328185861	1.886829005	3.293713826	3.822758292	4.4	33	20.4	42.2
2.259426627	1.968436248	0.201397124	3.755207663	4.474802748	2.004407364	0.198657087	0.201397124	1.80902072	0.206825876	3.402070423	3.405923215	3.393582222	3.409583181	1.708505881	2.012499778	3.32020031	1.929112257	3.270601984	3.876028951	4.4	33	20.4	42.2
2.259402728	1.983265353	0.201397124	3.751992332	4.471901496	2.004493338	0.198657087	0.204119983	1.809088131	0.206825876	3.402070423	3.404855944	3.39393828	3.412504227	1.709524356	1.987174501	3.311319349	1.954580163	3.255600515	3.968418967	4.4	33	20.4	42.2
2.259378828	2.018450832	0.201397124	3.753044261	4.474835203	2.004450353	0.198657087	0.201397124	1.809425029	0.206825876	3.399836335	3.403787758	3.394640768	3.414777871	1.708845638	1.990693961	3.317996515	1.959518377	3.219657863	4.066302066	4.4	52.7		
2.259354927	2.02796086	0.201397124	3.751399211	4.477555621	2.004450353	0.195899652	0.195899652	1.809828961	0.209515015	3.399836335	3.404318755	3.39393828	3.4162493	1.711469782	2.026451546	3.31744486	1.903849338	3.183229972	4.083087477	4.4	52.7		
2.259331025	2.040918651	0.198657087	3.751068836	4.477103304	2.004235366	0.195899652	0.195899652	1.810030786	0.209515015	3.399836335	3.402175375	3.394640768	3.415495857	1.710202015	2.071661123	3.31726082	1.837588438	3.134518159	4.053020021	4.4	52.7		
2.259307121	2.066064897	0.198657087	3.748420622	4.476812362	2.004450353	0.195899652	0.198657087	1.810501348	0.209515015	3.39873144	3.401640026	3.393234653	3.41326455	1.710878618	2.104828404	3.31909981	1.793650718	3.087344775	3.984822893	4.4	28.6	23.9	43.1
2.259283216	2.081815201	0.198657087	3.75396357	4.476488896	2.004235366	0.195899652	0.198657087	1.81130684	0.209515015	3.39873144	3.400589791	3.392878018	3.410346942	1.711216524	2.085754244	3.312625811	1.811239773	3.027561606	3.842128504	4.4	28.6	23.9	43.1
2.25925931	2.08271358	0.198657087	3.760599633	4.475257322	2.004106323	0.195899652	0.198657087	1.812579155	0.206825876	3.39873144	3.401124711	3.392524608	3.406577647	1.712733859	2.062130535	3.307374076	1.837146344	2.986252061	3.551932821	4.4	28.6	23.9	43.1
2.259235402	2.088029718	0.198657087	3.764072966	4.473631468	2.004192356	0.193124598	0.201397124	1.813781078	0.209515015	3.397621989	3.39953701	3.392174431	3.403614615	1.713070326	2.024977972	3.304154336	1.886208624	2.944763885	3.335890976	4.4	28.6	23.9	43.1
2.259211493	2.092720645	0.195899652	3.765351844	4.473044713	2.004149342	0.193124598	0.204119983	1.815378485	0.209515015	3.397621989	3.400066312	3.391820447	3.401360901	1.71432976	2.030032705	3.306620148	1.882410684	2.923679132	3.204955196	4.4	28.6	23.9	43.1
2.259187583	2.097048965	0.195899652	3.769230321	4.475451952	2.004149342	0.193124598	0.198657087	1.817102404	0.209515015	3.397621989	3.397979962	3.391820447	3.401360901	1.715167358	2.051692642	3.30091272	1.842796395	2.909486494	3.140649433	4.4	28.6	23.9	43.1
2.259163671	2.097048965	0.193124598	3.77588921	4.475354575	2.004364371	0.190331698	0.198657087	1.819280647	0.209515015	3.396509696	3.397979962	3.390417529	3.402826887	1.717004407	2.071661123	3.307940801	1.824386202	2.893573139	3.09944237	4.4	28.6	23.9	43.1
2.259139758	2.097604329	0.193124598	3.781217378	4.475095039	2.004450353	0.187520721	0.198657087	1.821185883	0.206825876	3.395422504	3.395857358	3.389713482	3.400681292	1.7182525	2.086039331	3.304535764	1.799478399	2.892300565	3.083789188	4.4	28.6	23.9	43.1
2.259115844	2.092123869	0.190331698	3.78538394	4.477038586	2.004665233	0.187520721	0.198657087	1.822821645	0.204119983	3.394332584	3.394817525	3.389364574	3.398559739	1.7182525	2.07809415	3.288874946	1.788804493	2.896338791	3.061184732	4.4	28.6	23.9	43.1
2.259091929	2.083896603	0.190331698	3.791380428	4.478265126	2.004708197	0.184691431	0.195899652	1.824646415	0.201397124	3.394332584	3.390682578	3.387964352	3.394863015	1.721068302	2.046534183	3.277102433	1.816373889	2.903355911	3.061584406	4.4	28.6	23.9	43.1
2.259068012	2.093281568	0.187520721	3.796582658	4.479969983	2.004708197	0.184691431	0.193124598	1.826851948	0.198657087	3.394332584	3.390166468	3.387964352	3.387820348	1.722140125	1.96736074	3.27140012	1.923503067	2.920472918	3.067951948	4.4	28.6	23.9	43.1
2.259044094	2.090681204	0.187520721	3.801722624	4.487733813	2.004708197	0.181843588	0.181843588	1.829175074	0.195899652	3.393239921	3.387072889	3.387274118	3.383400614	1.723373567	1.941362336	3.265414568	1.954435486	2.956091557	3.112102055	4.4	28.6	23.9	43.1
2.259020174	2.075838826	0.184691431	3.807034828	4.491876798	2.004579294	0.181843588	0.176091259	1.831293744	0.193124598	3.39217091	3.385509753	3.386925025	3.379218469	1.72427587	1.94792362	3.262913616	1.940367046	2.983387202	3.167745509	4.4	28.6	23.9	43.1
2.258996253	2.067294086	0.184691431	3.808945208	4.494368487	2.004493338	0.178976947	0.170261715	1.83346586	0.187520721	3.390053265	3.382951302	3.385888563	3.377794194	1.726727209	1.973127854	3.265624295	1.906119458	3.019407108	3.253643261	4.4	28.6	23.9	43.1
2.258972331	2.061075324	0.181843588	3.816504449	4.498602605	2.004364371	0.176091259	0.164352856	1.836070809	0.184691431	3.386816322	3.383458093	3.385543716	3.375162286	1.727622578	1.995766779	3.269758041	1.878579238	3.050735399	3.322868183	4.4	28.6	23.9	43.1
2.258948408	2.060773363	0.178976947	3.825271588	4.499769811	2.004321374	0.173186268	0.164352856	1.838534271	0.178976947	3.38355507	3.382938714	3.383472461	3.377227911	1.730055152	1.989538803	3.256599898	1.868468099	3.084783546	3.394341342	4.4	28.6	23.9	43.1
2.258924483	2.04743064	0.178976947	3.832006629	4.503009203	2.004493338	0.173186268	0.158362492	1.841046465	0.173186268	3.381393085	3.381450829	3.383129285	3.376518561	1.730055152	1.994229141	3.25681152	1.862012051	3.111319654	3.466809809	5.4	14.2	26.6	53.8
2.258900557	2.027308827	0.176091259	3.837288495	4.503465589	2.004364371	0.170261715	0.155336037	1.843730965	0.170261715	3.378248871	3.379921616	3.381741241	3.378575943	1.731266349	1.994625054	3.248247987	1.849112166	3.125468253	3.532169407	5.4	14.2	26.6	53.8
2.258876629	1.993612558	0.173186268	3.845331256	4.508364992	2.004149342	0.167317335	0.149219113	1.846398973	0.170261715	3.37616619	3.378439693	3.381741241	3.377879709	1.730701544	1.970672243	3.250620024	1.887392219	3.150612163	3.584305211	5.4	14.2	26.6	53.8
2.258852701	1.984752278	0.170261715	3.856967415	4.511899129	2.004278372	0.164352856	0.1430148	1.849480837	0.167317335	3.375109192	3.376766691	3.379702457	3.379238419	1.733357788	1.945320841	3.251480045	1.92680531	3.150262014	3.618454992	5.4	14.2	26.6	53.8
2.258828771	1.980639567	0.170261715	3.863130062	4.514812499	2.004364371	0.161368002	0.136720567	1.852357984	0.164352856	3.373011364	3.372750032	3.38004292	3.376518561	1.733116981	1.952211058	3.254898368	1.92147838	3.141434095	3.629838584	5.4	14.2	26.6	53.8
2.258804839	1.932169246	0.167317335	3.871313098	4.510764113	2.004192356	0.161368002	0.1430148	1.855094951	0.161368002	3.370901505	3.373250474	3.378345201	3.372466439	1.735758537	1.958181498	3.251265808	1.906981153	3.119404369	3.607200806	5.4	14.2	26.6	53.8
2.258780907	1.913283902	0.164352856	3.879049981	4.515523089	2.004149342	0.158362492	0.136720567	1.857694258	0.158362492	3.369881636	3.370287279	3.377659518	3.369035792	1.736953954	1.977586438	3.247816205	1.873146151	3.091427766	3.546710427	5.4	14.2	26.6	53.8
2.258756973	1.886547123	0.161368002	3.886941143	4.513417782	2.004536318	0.155336037	0.139879086	1.860218185	0.158362492	3.368859367	3.369304934	3.375952438	3.365632102	1.73933496	1.977586438	3.24695135	1.871864702	3.037605757	3.450287608	5.4	14.2	26.6	53.8
2.258733037	1.859558573	0.161368002	3.895922305	4.514397517	2.00479411	0.152288344	0.136720567	1.862727528	0.155336037	3.3657743	3.366501403	3.376969105	3.362201525	1.737907923	1.958993665	3.247167725	1.899601659	2.998058714	3.344278281	5.4	14.2	26.6	53.8
2.258709101	1.843357378	0.158362492	3.902212369	4.516261887	2.004622266	0.152288344	0.133538908	1.864807629	0.155336037	3.363730408	3.366501403	3.376624398	3.360854593	1.738463439	1.927062243	3.250620024	1.953614742	2.952564827	3.22673391	5.4	14.2	26.6	53.8
2.258685163	1.833975371	0.158362492	3.908320921	4.520669133	2.004407364	0.149219113	0.127104798	1.866877814	0.155336037	3.361676851	3.364008492	3.375959748	3.358901409	1.739097446	1.939619079	3.250405363	1.933892036	2.909919572	3.116740535	5.4	14.2	26.6	53.8
2.258661223	1.807399713	0.155336037	3.913119486	4.522040922	2.004235366	0.146128036	0.123851641	1.868879446	0.155336037	3.361676851	3.362103433	3.374948039	3.354995338	1.739651444	1.913230871	3.254047516	1.98100269	2.881892273	3.046112598	5.4	14.2	26.6	53.8
2.258637283	1.777209258	0.152288344	3.918045023	4.522914269	2.004278372	0.146128036	0.120573931	1.870871895	0.152288344	3.359660971	3.36112507	3.373948655	3.353015564	1.740520586	1.859978442	3.259978315	2.080698623	2.836956737	2.991624735	5.4	14.2	26.6	53.8
2.258613341	1.764997599	0.152288344	3.92367033	4.524018011	2.004321374	0.1430148	0.120573931	1.872680607	0.146128036	3.359660971	3.35969512	3.372451701	3.350381776	1.742175043	1.851991748	3.260400563	2.095727123	2.820411657	2.940765436	5.4	14.2	26.6	53.8
2.258589398	1.744762237	0.149219113	3.925926477	4.524423906	2.004321374	0.139879086	0.117271296	1.874307833	0.1430148	3.360682384	3.358228087	3.36942924	3.349038454	1.746244872	1.912806393	3.260400563	1.992023028	2.787410879	2.887026213	5.4	14.2	26.6	53.8
2.258565453	1.723537762	0.149219113	3.931058991	4.526534408	2.004407364	0.139879086	0.113943352	1.875639937	0.139879086	3.360682384	3.356771362	3.36942924	3.349038454	1.746556361	1.926188049	3.259978315	1.969835093	2.765034902	2.852742199	5.4	14.2	26.6	53.8
2.258541507	1.700530657	0.149219113	3.935656875	4.528692171	2.004922949	0.139879086	0.11058971	1.876910311	0.136720567	3.358661872	3.358212859	3.367441653	3.349038454	1.74888544	1.905687968	3.263749657	2.009110806	2.757031433	2.824093277	5.4	14.2	26.6	53.8
2.25851756	1.711132072	0.146128036	3.941613783	4.532378507	2.004536318	0.136720567	0.103803721	1.878234469	0.136720567	3.358661872	3.357246669	3.367109813	3.349695104	1.749736316	1.898505786	3.266452787	2.025592569	2.769643139	2.808568798	5.4	14.2	26.6	53.8
2.258493611	1.713238462	0.146128036	3.943270386	4.533231204	2.004192356	0.136720567	0.100370545	1.879382637	0.130333768	3.356679676	3.358201437	3.364922285	3.349057896	1.752816431	1.905202029	3.2679012	2.016782712	2.757388436	2.808143426	5.4	14.2	26.6	53.8
2.258469662	1.683767261	0.146128036	3.946690963	4.536090187	2.004235366	0.136720567	0.093421685	1.880298991	0.133538908	3.354640412	3.355851722	3.364922285	3.347111349	1.751971575	1.89114703	3.266038739	2.037267095	2.760037782	2.805283317	5.4	14.2	26.6	53.8
2.25844571	1.651278014	0.1430148	3.945849042	4.536372186	2.004321374	0.133538908	0.093421685	1.881213416	0.130333768	3.353629683	3.354903277	3.36292898	3.345816622	1.754806855	1.933386042	3.261660096	1.96108872	2.760037782	2.797357577	5.4	14.2	26.6	53.8
2.258421758	1.666237096	0.1430148	3.948789387	4.53749848	2.004235366	0.133538908	0.089905111	1.882068944	0.127104798	3.353629683	3.352508599	3.361635303	3.345816622	1.756788199	1.933841463	3.263541389	1.963315511	2.755844378	2.794634413	5.4	14.2	26.6	53.8
2.258397804	1.685920792	0.1430148	3.951252498	4.535610293	2.004364371	0.133538908	0.093421685	1.882581454	0.127104798	3.355671772	3.351552817	3.359981487	3.342590444	1.758836225	1.973127854	3.259768231	1.897352134	2.747124255	2.787432135	5.4	14.2	26.6	53.8
2.258373849	1.676967814	0.1430148	3.951168918	4.534054042	2.004579294	0.133538908	0.096910013	1.882809041	0.127104798	3.357660469	3.349166754	3.359007828	3.342590444	1.759969858	2.002684313	3.252552075	1.843668723	2.754913774	2.780554921	5.4	14.2	26.6	53.8
2.258349893	1.635785236	0.1430148	3.950543988	4.534620632	2.004407364	0.133538908	0.096910013	1.883093359	0.130333768	3.359685634	3.351065428	3.357368753	3.342590444	1.762753565	2.0199052	3.255962003	1.824125834	2.753751536	2.775952507	5.4	14.2	26.6	53.8
2.258325935	1.623042434	0.1430148	3.951168918	4.534903713	2.004364371	0.133538908	0.096910013	1.883207033	0.127104798	3.360682384	3.350594928	3.356714061	3.342590444	1.764176132	2.008003672	3.251480045	1.834611421	2.756483964	2.771241965	5.4	14.2	26.6	53.8
2.258301976	1.616160313	0.1430148	3.953038812	4.532207665	2.004536318	0.133538908	0.103803721	1.883320678	0.130333768	3.361676851	3.350594928	3.357038667	3.341950623	1.765817515	2.006123606	3.256388173	1.844290743	2.748552371	2.765720697	5.4	14.2	26.6	53.8
2.258278015	1.589279221	0.1430148	3.950335641	4.53252074	2.004278372	0.133538908	0.100370545	1.883320678	0.133538908	3.361676851	3.351071234	3.3563873	3.343217502	1.768045814	2.006508828	3.256599898	1.844042042	2.745800613	2.767267209	5.4	14.2	26.6	53.8
2.258254054	1.588271707	0.1430148	3.949584176	4.534280767	2.004364371	0.133538908	0.096910013	1.883207033	0.136720567	3.363730408	3.351537353	3.35671215	3.345183501	1.768638101	1.994229141	3.25808149	1.863857962	2.738661666	2.749427099	5.4	14.2	26.6	53.8
2.25823009	1.59571662	0.1430148	3.951460406	4.531067548	2.004493338	0.133538908	0.103803721	1.8831502	0.139879086	3.363730408	3.350579429	3.35543811	3.345183501	1.771072783	2.004579294	3.262704947	1.855519156	2.732474177	2.736643462	5.4	14.2	26.6	53.8
2.258206126	1.578982843	0.1430148	3.951168918	4.528117789	2.004364371	0.133538908	0.11058971	1.883093359	0.139879086	3.364742305	3.350579429	3.35446956	3.346478158	1.772174961	2.026451546	3.263124554	1.824971461	2.721010513	2.724488867	5.4	14.2	26.6	53.8
2.25818216	1.577951128	0.1430148	3.950543988	4.526476782	2.004321374	0.133538908	0.113943352	1.88303651	0.139879086	3.364742305	3.351049947	3.352861417	3.348400281	1.773567049	2.014352501	3.261660096	1.840043331	2.720200663	2.71210228	5.4	14.2	26.6	53.8
2.258158193	1.594723946	0.1430148	3.949667574	4.52517689	2.004450353	0.133538908	0.117271296	1.882922791	0.1430148	3.364742305	3.34963492	3.35221533	3.349685398	1.774662923	1.991491889	3.258924483	1.869055619	2.711123626	2.691108027	5.4	14.2	26.6	53.8
2.258134225	1.602059991	0.1430148	3.948077334	4.522041052	2.004450353	0.133538908	0.123851641	1.88303651	0.1430148	3.36360446	3.350106462	3.350282916	3.348380809	1.777934049	1.946599625	3.266038739	1.947237608	2.691664877	2.688232893	5.4	14.2	26.6	53.8
2.258110255	1.59571662	0.1430148	3.94895696	4.521253575	2.004536318	0.133538908	0.123851641	1.883093359	0.146128036	3.362589904	3.349632979	3.351245362	3.346515315	1.777136713	1.918397339	3.273445762	2.004192356	2.67886422	2.668012972	5.4	14.2	26.6	53.8
2.258086284	1.587374172	0.1430148	3.948747361	4.523379502	2.004536318	0.133538908	0.120573931	1.882979654	0.149219113	3.361574862	3.349632979	3.351245362	3.343957762	1.777644278	1.897021956	3.268107387	2.030802049	2.671672596	2.661859992	5.4	14.2	26.6	53.8
2.258062312	1.570309385	0.1430148	3.949416844	4.524539824	2.004192356	0.133538908	0.117271296	1.882809041	0.155336037	3.361574862	3.348228904	3.35220761	3.343302223	1.777136713	1.859978442	3.269758041	2.098124338	2.648418564	2.649461428	5.4	14.2	26.6	53.8
2.258038338	1.59571662	0.1430148	3.94853815	4.523901953	2.004235366	0.133538908	0.120573931	1.882809041	0.155336037	3.362614402	3.348698082	3.352529815	3.342645693	1.777136713	1.845965762	3.263957824	2.112939976	2.632173744	2.632791236	5.4	14.2	26.6	53.8
2.258014363	1.580810973	0.1430148	3.949291425	4.519674061	2.004321374	0.133538908	0.127104798	1.88286592	0.152288344	3.3617014	3.34822306	3.353481527	3.340727603	1.77524626	1.879669206	3.270373675	2.064420548	2.617451186	2.607937305	5.4	14.2	26.6	53.8
2.257990387	1.600210306	0.1430148	3.946523004	4.517912618	2.004321374	0.133538908	0.130333768	1.88286592	0.155336037	3.3617014	3.347753368	3.352840217	3.340112814	1.77633791	1.881156321	3.271604654	2.063933524	2.596904841	2.597322147	5.4	14.2	26.6	53.8
2.25796641	1.601081728	0.1430148	3.946354489	4.515877948	2.004493338	0.133538908	0.133538908	1.882809041	0.152288344	3.360706989	3.347753368	3.352520171	3.338874649	1.77633791	1.866287339	3.264376223	2.077331561	2.572906437	2.566284254	5.4	14.2	26.6	53.8
2.257942431	1.615318657	0.1430148	3.944582844	4.515375178	2.004493338	0.133538908	0.136720567	1.882695262	0.152288344	3.360706989	3.349160923	3.35187744	3.336309606	1.77633791	1.842671634	3.262704947	2.116674145	2.543024485	2.528054966	5.4	14.2	26.6	53.8
2.25791845	1.607347777	0.1430148	3.945385362	4.515316053	2.004407364	0.133538908	0.136720567	1.882524538	0.152288344	3.35763569	3.348228904	3.35155475	3.335002305	1.775756038	1.884682104	3.26082002	2.039334789	2.505231401	2.497827736	5.4	14.2	26.6	53.8
2.257894469	1.560504415	0.1430148	3.946059552	4.519205102	2.004106323	0.133538908	0.130333768	1.882353746	0.152288344	3.35763569	3.348701973	3.35187744	3.333749462	1.77524626	1.929367829	3.267694914	1.97708312	2.46643756	2.455940641	5.4	14.2	26.6	53.8
2.257870486	1.562530769	0.1430148	3.94470963	4.523147013	2.004149342	0.136720567	0.120573931	1.882182888	0.152288344	3.355648795	3.348238643	3.352520171	3.333749462	1.773274348	1.930235653	3.263749657	1.969369312	2.428588298	2.40153839	5.4	14.2	26.6	53.8
2.257846502	1.59571662	0.1430148	3.944456021	4.523989032	2.003977242	0.136720567	0.120573931	1.88212592	0.152288344	3.356654842	3.348238643	3.3534873	3.331927105	1.772761647	1.937417581	3.25681152	1.947188566	2.386106407	2.353319844	5.4	14.2	26.6	53.8
2.257822516	1.588271707	0.1430148	3.942294345	4.523234113	2.004450353	0.136720567	0.120573931	1.881954971	0.146128036	3.354663443	3.348238643	3.353806634	3.329469069	1.77151399	1.957319897	3.256388173	1.915979914	2.360593414	2.323190201	5.4	14.2	26.6	53.8
2.257798529	1.589279221	0.1430148	3.94088936	4.523698874	2.004364371	0.136720567	0.120573931	1.882068944	0.1430148	3.354663443	3.348238643	3.354127655	3.32630718	1.770704768	1.956456583	3.264376223	1.929418926	2.342659504	2.290457564	5.4	14.2	26.6	53.8
2.257774541	1.603793704	0.1430148	3.941272853	4.525321501	2.004493338	0.136720567	0.117271296	1.882239848	0.1430148	3.353652767	3.347763118	3.354776661	3.326182192	1.770189023	1.955206538	3.270785941	1.941262909	2.338436571	2.26778166	5.4	14.2	26.6	53.8
2.257750551	1.589279221	0.1430148	3.94063351	4.524105067	2.004622266	0.136720567	0.120573931	1.88212592	0.139879086	3.354640412	3.348698082	3.355424699	3.327459066	1.769598848	1.926188049	3.269758041	1.985471383	2.330028014	2.252780238	5.4	14.2	26.6	53.8
2.257726561	1.612677918	0.1430148	3.941400609	4.525118955	2.004708197	0.136720567	0.117271296	1.882068944	0.139879086	3.353629683	3.349170641	3.355424699	3.329298194	1.76930346	1.950510893	3.272832154	1.951774508	2.329194415	2.252780238	5.4	14.2	26.6	53.8
2.257702568	1.626443025	0.1430148	3.938624283	4.524916315	2.004321374	0.136720567	0.117271296	1.881897974	0.133538908	3.353629683	3.349170641	3.356715971	3.329298194	1.769451179	1.924330985	3.275276794	1.997386384	2.339252634	2.247015291	5.4	14.2	26.6	53.8
2.257678575	1.628184508	0.1430148	3.942209023	4.529179767	2.004579294	0.136720567	0.10720997	1.881669908	0.133538908	3.353629683	3.35201842	3.356396858	3.33115793	1.770557475	1.923917223	3.278110827	2.002770628	2.353762403	2.257750551	5.4	14.2	26.6	53.8
2.25765458	1.632356046	0.1430148	3.942294345	4.526995652	2.004407364	0.136720567	0.113943352	1.881384657	0.133538908	3.352637806	3.352487382	3.356723611	3.329450764	1.769967801	1.863679668	3.271809091	2.095169351	2.377634034	2.272143418	5.4	14.2	26.6	53.8
2.257630584	1.619615006	0.146128036	3.937336815	4.52972402	2.0040633	0.139879086	0.10720997	1.880813592	0.133538908	3.351645591	3.354394672	3.355757928	3.326333812	1.771072783	1.854670332	3.274056194	2.115577231	2.416074391	2.306768038	5.4	14.2	26.6	53.8
2.257606586	1.649626887	0.146128036	3.934404007	4.528663374	2.004192356	0.139879086	0.11058971	1.880127322	0.127104798	3.352660944	3.353462282	3.355757928	3.329587016	1.770852012	1.845965762	3.2679012	2.120178938	2.442652198	2.334875777	5.4	14.2	26.6	53.8
2.257582588	1.66152874	0.146128036	3.930797282	4.528835616	2.004321374	0.139879086	0.11058971	1.879439966	0.127104798	3.355694749	3.353462282	3.355757928	3.333322309	1.771072783	1.821251432	3.270373675	2.171316825	2.473866356	2.369104486	5.4	14.2	26.6	53.8
2.257558587	1.667826379	0.146128036	3.928522332	4.525928313	2.004192356	0.139879086	0.113943352	1.87875152	0.130333768	3.355694749	3.351552817	3.355757928	3.335905004	1.770262738	1.820070034	3.275682132	2.183839037	2.502850283	2.39951797	5.4	14.2	26.6	53.8
2.257534586	1.652052848	0.149219113	3.923936368	4.531324204	2.004450353	0.1430148	0.103803721	1.877486528	0.130333768	3.357683341	3.351411686	3.355430447	3.339586578	1.770852012	1.828724327	3.266038739	2.148849343	2.521556479	2.432167269	5.4	14.2	26.6	53.8
2.257510583	1.652826303	0.149219113	3.919167035	4.528117789	2.004407364	0.1430148	0.11058971	1.875986771	0.133538908	3.357683341	3.349964859	3.356723611	3.343237206	1.768860001	1.875582104	3.262078338	2.05709529	2.549113662	2.462338091	5.4	14.2	26.6	53.8
2.257486579	1.624797579	0.149219113	3.916243857	4.524829421	2.004278372	0.1430148	0.117271296	1.874771637	0.136720567	3.356679676	3.350902844	3.35704821	3.345914546	1.768860001	1.926651077	3.259347757	1.968109201	2.569970508	2.481284935	5.4	14.2	26.6	53.8
2.257462574	1.617000341	0.152288344	3.916063171	4.526072673	2.004450353	0.146128036	0.113943352	1.873785461	0.136720567	3.353652767	3.349500932	3.356721701	3.347839159	1.767749367	1.919757781	3.260188298	1.980412462	2.586722298	2.496472984	5.4	14.2	26.6	53.8
2.257438567	1.602927713	0.152288344	3.912528134	4.524684647	2.004536318	0.146128036	0.117271296	1.873029812	0.1430148	3.355694749	3.350451546	3.358338477	3.34848789	1.766115283	1.971090213	3.254898368	1.893151213	2.607186857	2.526093625	5.4	14.2	26.6	53.8
2.257414559	1.586474779	0.152288344	3.905739769	4.518324257	2.004278372	0.146128036	0.130333768	1.872505899	0.1430148	3.355694749	3.349654335	3.358014841	3.353075281	1.764997599	1.958181498	3.257234456	1.915979914	2.625466794	2.541965943	5.4	14.2	26.6	53.8
2.257390549	1.608312043	0.152288344	3.901745939	4.515877816	2.004536318	0.146128036	0.133538908	1.872097974	0.146128036	3.358707508	3.351102195	3.358014841	3.357614723	1.765817515	1.975982944	3.254685811	1.885587356	2.636206968	2.553640336	5.4	14.2	26.6	53.8
2.257366539	1.600210306	0.152288344	3.903468744	4.517146922	2.004665233	0.146128036	0.133538908	1.871864702	0.149219113	3.361771263	3.352058968	3.357052028	3.357614723	1.76529593	1.956072337	3.248897305	1.906604372	2.652149605	2.570776369	5.4	14.2	26.6	53.8
2.257342527	1.60648885	0.152288344	3.905832565	4.513922689	2.004321374	0.149219113	0.139879086	1.871689666	0.158362492	3.3657743	3.354404274	3.356729342	3.359573689	1.766412847	1.997342691	3.254685811	1.854427506	2.669409867	2.593097684	5.4	14.2	26.6	53.8
2.257318513	1.616160313	0.152288344	3.907216745	4.510883735	2.004106323	0.149219113	0.1430148	1.871397781	0.164352856	3.3657743	3.355851722	3.355426615	3.360864053	1.767230098	2.024280376	3.252338366	1.812846537	2.680226699	2.603588188	5.4	14.2	26.6	53.8
2.257294498	1.608312043	0.152288344	3.909009608	4.508605394	2.004278372	0.149219113	0.149219113	1.871339381	0.167317335	3.368859367	3.358684691	3.354974243	3.358880502	1.768416088	2.024649831	3.25319257	1.813580989	2.702542542	2.617430227	5.4	14.2	26.6	53.8
2.257270482	1.601081728	0.152288344	3.907493052	4.502734978	2.004321374	0.149219113	0.158362492	1.871631305	0.173186268	3.3719946	3.360650205	3.354321691	3.359564201	1.767601068	2.046534183	3.257445769	1.789016327	2.710658837	2.637789829	5.6	14	24.5	55.9
2.257246465	1.608312043	0.152288344	3.907722995	4.498817762	2.004235366	0.149219113	0.164352856	1.872272846	0.173186268	3.3719946	3.363079596	3.35529057	3.358901409	1.76537048	2.032175377	3.258713888	1.810702861	2.719853121	2.65898389	5.6	14	24.5	55.9
2.257222446	1.576110894	0.152288344	3.906248282	4.491532856	2.004235366	0.149219113	0.176091259	1.872622379	0.173186268	3.373035281	3.365493601	3.354968489	3.360947293	1.764250875	2.015108161	3.261869268	1.839289456	2.721018769	2.663116449	5.6	14	24.5	55.9
2.257198426	1.577031986	0.152288344	3.905508773	4.490562698	2.004364371	0.149219113	0.176091259	1.872971631	0.173186268	3.374047779	3.366462182	3.355943582	3.360947293	1.76260355	1.998869364	3.259558045	1.859258417	2.717628902	2.663879882	5.6	14	24.5	55.9
2.257174405	1.552546548	0.152288344	3.906940261	4.491657894	2.004708197	0.149219113	0.176091259	1.873146151	0.173186268	3.374047779	3.366941932	3.356071771	3.362921448	1.761927838	1.987978916	3.267694914	1.887054378	2.697177015	2.665412118	5.6	14	24.5	55.9
2.257150382	1.548512256	0.152288344	3.906893984	4.496351541	2.004407364	0.149219113	0.167317335	1.873087986	0.176091259	3.371944806	3.364066717	3.357382103	3.362243019	1.760422483	2.010639117	3.265414568	1.850768727	2.695945493	2.657992306	5.6	14	24.5	55.9
2.257126358	1.555578073	0.152288344	3.909743185	4.49727805	2.004321374	0.149219113	0.167317335	1.873204309	0.173186268	3.371944806	3.363083361	3.35803579	3.362243019	1.761852694	2.000390689	3.272628198	1.87604455	2.683920155	2.640441683	5.6	14	24.5	55.9
2.257102333	1.516799704	0.152288344	3.907401148	4.504073359	2.004708197	0.149219113	0.155336037	1.873262459	0.173186268	3.371944806	3.3601824	3.359659074	3.360205139	1.760196229	1.977174676	3.28092876	1.923088515	2.679337031	2.631179865	5.6	14	24.5	55.9
2.257078306	1.525563058	0.152288344	3.907539265	4.506345221	2.004708197	0.149219113	0.152288344	1.873494982	0.167317335	3.371944806	3.359689429	3.359985279	3.358910912	1.760723972	1.960280464	3.284920026	1.955399087	2.681376933	2.623931217	5.6	14	24.5	55.9
2.257054278	1.535040813	0.152288344	3.908183052	4.508304636	2.004149342	0.149219113	0.149219113	1.873669293	0.167317335	3.371944806	3.358239508	3.361933605	3.35757469	1.757927183	1.92890769	3.292209537	2.017826038	2.691276041	2.630458386	5.6	14	24.5	55.9
2.257030249	1.537189226	0.152288344	3.907078525	4.508214489	2.004278372	0.146128036	0.149219113	1.873669293	0.161368002	3.374047779	3.361656077	3.362595558	3.355576024	1.758230408	1.914660431	3.292209537	2.041787319	2.692106314	2.625477081	5.6	14	24.5	55.9
